sp;long;lat
Sooretamys_angouya;-41.73028;-20.49722
Sooretamys_angouya;-41.73494;-20.39636
Thaptomys_nigrita;-52.74333;-27.645017
Thaptomys_nigrita;-52.135;-27.4649
Thaptomys_nigrita;-52.22415;-27.45917
Thaptomys_nigrita;-51.310783;-26.541767
Thaptomys_nigrita;-51.228617;-25.3502
Thaptomys_nigrita;-47.99262;-24.6682
Thaptomys_nigrita;-47.98617;-24.666
Thaptomys_nigrita;-48.4166667;-24.3333333
Thaptomys_nigrita;-50.589889;-24.284889
Thaptomys_nigrita;-48.34;-24
Thaptomys_nigrita;-47.68333;-23.931667
Thaptomys_nigrita;-45.35;-23.8166667
Thaptomys_nigrita;-45.9;-23.65
Thaptomys_nigrita;-45.316944;-23.261389
Thaptomys_nigrita;-46.934433;-23.239222
Thaptomys_nigrita;-46.931853;-23.237603
Thaptomys_nigrita;-45.291389;-23.172222
Thaptomys_nigrita;-45.8333333;-22.46666667
Thaptomys_nigrita;-44.9033;-21.5111
Thaptomys_nigrita;-41.184722;-20.603611
Thaptomys_nigrita;-41.838898;-20.5166676
Thaptomys_nigrita;-43.5;-20.45
Thaptomys_nigrita;-40.52194444;-20.28111111
Thaptomys_nigrita;-40.51138889;-20.28111111
Thaptomys_nigrita;-40.53944;-19.965
Thaptomys_nigrita;-40.53972222;-19.965
Thaptomys_nigrita;-40.53944444;-19.965
Thaptomys_nigrita;-40.52722222;-19.965
Thaptomys_nigrita;-40.54;-19.965
Thaptomys_nigrita;-40.52694444;-19.965
Thaptomys_nigrita;-40.52;-19.96
Thaptomys_nigrita;-40.600278;-19.935556
Thaptomys_nigrita;-39.7611111;-15.25166667
Trinomys_gratiosus;-41.25411;-21.1311
Trinomys_gratiosus;-41.838933;-20.5166711
Trinomys_gratiosus;-41.73028;-20.49722
Trinomys_gratiosus;-40.96666667;-20.4
Trinomys_gratiosus;-41.73494;-20.39636
Trinomys_gratiosus;-42;-20.13333333
Trinomys_gratiosus;-40.52694444;-19.965
Trinomys_gratiosus;-40.54;-19.965
Trinomys_gratiosus;-40.52722222;-19.965
Trinomys_gratiosus;-40.53944444;-19.965
Trinomys_gratiosus;-40.600278;-19.935556
Trinomys_gratiosus;-40.77403;-19.80169
Trinomys_iheringi;-47.98753;-24.6828
Trinomys_iheringi;-47.99071;-24.6734
Trinomys_iheringi;-47.98637;-24.6661
Trinomys_iheringi;-48.4166667;-24.3333333
Trinomys_iheringi;-45.1166667;-23.4166667
Trinomys_iheringi;-45.66667;-23.366667
Trinomys_iheringi;-45.125;-23.35833
Trinomys_iheringi;-40.833889;-21.11111
Trinomys_iheringi;-40.42;-20.263889
Trinomys_iheringi;-40.600278;-19.935556
Trinomys_iheringi;-40.72222;-19.391111
Trinomys_iheringi;-39.75;-13.53
Trinomys_paratus;-40.833889;-21.11111
Trinomys_paratus;-40.511;-20.658
Trinomys_paratus;-40.8;-20.53
Trinomys_paratus;-40.43861111;-20.38888889
Trinomys_paratus;-40.465;-20.37916667
Trinomys_paratus;-40.44166667;-20.37694444
Trinomys_paratus;-40.45805556;-20.36777778
Trinomys_paratus;-40.49444444;-20.34944444
Trinomys_paratus;-40.51944444;-20.29222222
Trinomys_paratus;-40.51138889;-20.28111111
Trinomys_paratus;-40.42;-20.263889
Trinomys_paratus;-40.23305556;-20.17638889
Trinomys_paratus;-40.369722;-19.831944
Trinomys_paratus;-40.17444444;-19.81277778
Trinomys_paratus;-40.72222;-19.391111
Trinomys_setosus;-40.14547;-19.5556
Trinomys_setosus;-40.722;-19.3911
Trinomys_setosus;-40.76972222;-19.2375
Trinomys_setosus;-40.8514;-19.225
Trinomys_setosus;-40.13333;-18.98944
Trinomys_setosus;-42.7666667;-17.1333333
